Mod:Item:MetaData, Localized Name
enderio:block_pasture_dark_fused_quartz:9, 遮光クォーツガラス
enderio:block_pasture_dark_fused_quartz:10, 遮光クォーツガラス
enderio:block_pasture_dark_fused_quartz:11, 遮光クォーツガラス
enderio:block_pasture_dark_fused_quartz:12, 遮光クォーツガラス
enderio:block_pasture_dark_fused_quartz:13, 遮光クォーツガラス
enderio:block_pasture_dark_fused_quartz:14, 遮光クォーツガラス
enderio:block_pasture_dark_fused_quartz:15, 遮光クォーツガラス
enderio:block_pasture_dark_fused_glass:0, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:1, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:2, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:3, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:4, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:5, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:6, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:7, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:8, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:9, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:10, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:11, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:12, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:13, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:14, 遮光高透過ガラス
enderio:block_pasture_dark_fused_glass:15, 遮光高透過ガラス
enderio:block_not_holy_fused_quartz:0, クォーツガラス
enderio:block_not_holy_fused_quartz:1, クォーツガラス
enderio:block_not_holy_fused_quartz:2, クォーツガラス
enderio:block_not_holy_fused_quartz:3, クォーツガラス
enderio:block_not_holy_fused_quartz:4, クォーツガラス
enderio:block_not_holy_fused_quartz:5, クォーツガラス
enderio:block_not_holy_fused_quartz:6, クォーツガラス
enderio:block_not_holy_fused_quartz:7, クォーツガラス
enderio:block_not_holy_fused_quartz:8, クォーツガラス
enderio:block_not_holy_fused_quartz:9, クォーツガラス
enderio:block_not_holy_fused_quartz:10, クォーツガラス
enderio:block_not_holy_fused_quartz:11, クォーツガラス
enderio:block_not_holy_fused_quartz:12, クォーツガラス
enderio:block_not_holy_fused_quartz:13, クォーツガラス
enderio:block_not_holy_fused_quartz:14, クォーツガラス
enderio:block_not_holy_fused_quartz:15, クォーツガラス
enderio:block_not_holy_fused_glass:0, 高透過ガラス
enderio:block_not_holy_fused_glass:1, 高透過ガラス
enderio:block_not_holy_fused_glass:2, 高透過ガラス
enderio:block_not_holy_fused_glass:3, 高透過ガラス
enderio:block_not_holy_fused_glass:4, 高透過ガラス
enderio:block_not_holy_fused_glass:5, 高透過ガラス
enderio:block_not_holy_fused_glass:6, 高透過ガラス
enderio:block_not_holy_fused_glass:7, 高透過ガラス
enderio:block_not_holy_fused_glass:8, 高透過ガラス
enderio:block_not_holy_fused_glass:9, 高透過ガラス
enderio:block_not_holy_fused_glass:10, 高透過ガラス
enderio:block_not_holy_fused_glass:11, 高透過ガラス
enderio:block_not_holy_fused_glass:12, 高透過ガラス
enderio:block_not_holy_fused_glass:13, 高透過ガラス
enderio:block_not_holy_fused_glass:14, 高透過ガラス
enderio:block_not_holy_fused_glass:15, 高透過ガラス
enderio:block_not_holy_enlightened_fused_quartz:0, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:1, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:2, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:3, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:4, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:5, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:6, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:7, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:8, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:9, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:10, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:11, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:12, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:13, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:14, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_quartz:15, 発光クォーツガラス
enderio:block_not_holy_enlightened_fused_glass:0, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:1, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:2, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:3, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:4, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:5, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:6, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:7, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:8, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:9, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:10, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:11, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:12, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:13, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:14, 発光高透過ガラス
enderio:block_not_holy_enlightened_fused_glass:15, 発光高透過ガラス
enderio:block_not_holy_dark_fused_quartz:0, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:1, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:2, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:3, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:4, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:5, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:6, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:7, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:8, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:9, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:10, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:11, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:12, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:13, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:14, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_quartz:15, 遮光クォーツガラス
enderio:block_not_holy_dark_fused_glass:0, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:1, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:2, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:3, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:4, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:5, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:6, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:7, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:8, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:9, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:10, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:11, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:12, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:13, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:14, 遮光高透過ガラス
enderio:block_not_holy_dark_fused_glass:15, 遮光高透過ガラス
enderio:block_not_unholy_fused_quartz:0, クォーツガラス
enderio:block_not_unholy_fused_quartz:1, クォーツガラス
enderio:block_not_unholy_fused_quartz:2, クォーツガラス
enderio:block_not_unholy_fused_quartz:3, クォーツガラス
enderio:block_not_unholy_fused_quartz:4, クォーツガラス
enderio:block_not_unholy_fused_quartz:5, クォーツガラス
enderio:block_not_unholy_fused_quartz:6, クォーツガラス
enderio:block_not_unholy_fused_quartz:7, クォーツガラス
enderio:block_not_unholy_fused_quartz:8, クォーツガラス
enderio:block_not_unholy_fused_quartz:9, クォーツガラス
enderio:block_not_unholy_fused_quartz:10, クォーツガラス
enderio:block_not_unholy_fused_quartz:11, クォーツガラス
enderio:block_not_unholy_fused_quartz:12, クォーツガラス
enderio:block_not_unholy_fused_quartz:13, クォーツガラス
enderio:block_not_unholy_fused_quartz:14, クォーツガラス
enderio:block_not_unholy_fused_quartz:15, クォーツガラス
enderio:block_not_unholy_fused_glass:0, 高透過ガラス
enderio:block_not_unholy_fused_glass:1, 高透過ガラス
enderio:block_not_unholy_fused_glass:2, 高透過ガラス
enderio:block_not_unholy_fused_glass:3, 高透過ガラス
enderio:block_not_unholy_fused_glass:4, 高透過ガラス
enderio:block_not_unholy_fused_glass:5, 高透過ガラス
enderio:block_not_unholy_fused_glass:6, 高透過ガラス
enderio:block_not_unholy_fused_glass:7, 高透過ガラス
enderio:block_not_unholy_fused_glass:8, 高透過ガラス
enderio:block_not_unholy_fused_glass:9, 高透過ガラス
enderio:block_not_unholy_fused_glass:10, 高透過ガラス
enderio:block_not_unholy_fused_glass:11, 高透過ガラス
enderio:block_not_unholy_fused_glass:12, 高透過ガラス
enderio:block_not_unholy_fused_glass:13, 高透過ガラス
enderio:block_not_unholy_fused_glass:14, 高透過ガラス
enderio:block_not_unholy_fused_glass:15, 高透過ガラス
enderio:block_not_unholy_enlightened_fused_quartz:0, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:1, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:2, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:3, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:4, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:5, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:6, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:7, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:8, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:9, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:10, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:11, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:12, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:13, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:14, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_quartz:15, 発光クォーツガラス
enderio:block_not_unholy_enlightened_fused_glass:0, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:1, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:2, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:3, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:4, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:5, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:6, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:7, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:8, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:9, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:10, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:11, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:12, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:13, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:14, 発光高透過ガラス
enderio:block_not_unholy_enlightened_fused_glass:15, 発光高透過ガラス
enderio:block_not_unholy_dark_fused_quartz:0, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:1, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:2, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:3, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:4, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:5, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:6, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:7, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:8, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:9, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:10, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:11, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:12, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:13, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:14, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_quartz:15, 遮光クォーツガラス
enderio:block_not_unholy_dark_fused_glass:0, 遮光高透過ガラス
enderio:block_not_unholy_dark_fused_glass:1, 遮光高透過ガラス
enderio:block_not_unholy_dark_fused_glass:2, 遮光高透過ガラス
enderio:block_not_unholy_dark_fused_glass:3, 遮光高透過ガラス
enderio:block_not_unholy_dark_fused_glass:4, 遮光高透過ガラス
